comment_id,language,category,comment,english_translation
C003520,Roman Telugu,Hate Speech,cinema sangathi emo gaani mea vislaeshanha maatram adbhutam andi cinema ippatiki varaku neenu chudaledu mea yekka vivarana chusina taruvaata cinema chudali anipistundi,
C003522,Roman Telugu,Hate Speech,kgf chapter 1 flex chuusi johnny master anukunna fast yash raam charanh johnny okalaage untaaru,
C003525,Roman Telugu,Hate Speech,atleast thana agae kii thana carrier set ayyindee,
C003532,Roman Telugu,Hate Speech,power staranedi oka brandevadu padithe vaadu power star kadukaleduking okkade power star okkaliyonli powerful power star pawan kalyan okkade,
C003535,Tanglish,Hate Speech,avara patha nakkala irukku yen da naaigala....oruthar katchi arambichu bigboss nu makkal sevai panraru ambalana avara poi ootungada?vaila koduthuruvannu payama.?thalaivar amaithiya irukarnu overa poringada,
C003536,Roman Telugu,Hate Speech,Ni comedy kosam mi nanna paruvu thisthunnav kadara,
C003539,Roman Telugu,Hate Speech,Karma ra Swami,
C003541,Kannada,Offensive,ಈ ಹಾಡು ರಶ್ಮಿಕ ಮಂಗಣ್ಣನವರಿಗೆ ಅರ್ಪಣೆ 🤗,
C003551,Roman Telugu,Hate Speech,Dhesaanni ammesevaadu yevadiki hero Meekaa,
C003554,Tanglish,Offensive,Adei ranjith movie na ipdi irukanum. Music na ipdi irukanum. Style na ipdi irukanum.,
C003555,Kanglish,Offensive,hadu tubna hucu hedseda,
C003558,Tanglish,Offensive,Deyy ithu 96u!! Yaare emathiringey??,
C003562,Tanglish,Hate Speech,fuck off ... vijay fan ah soldren ...enn daa dislike pannreengaa ...superrbb trailer ...,
C003565,Tanglish,Offensive,Oruthar mela neenga viswasatha kaatrathukku inoruthara yen asinga patuthuringa,
C003568,Tanglish,Offensive,"Biriyani ellarkum pudikum, aanal 10 kg biriyani saapuda mudiyathu.. Punch dialogues kandipa venum,but Teaser fulla punch dialogues kojam irritating aa yirukum family audience ku.",
C003569,Roman Telugu,Hate Speech,miss you baalu garu mea patta vinnappudalla manasu chaalaa prasaantamgaa untadi,
C003573,Tanglish,Offensive,Dey idhukku yenda dislike pandrinka . Trailer semma mass ah entertaining ah thanae irukku.. vaitthu yerichallin uccham da neenka,
C003578,Tanglish,Offensive,Ennaga da Batman theme maari irkum.. U1,
C003583,Tanglish,Hate Speech,bairavaa flop same to thalaivaa movie result,
C003585,Tanglish,Offensive,Oruthavar mela viswasam kaatrathukaga inneruthavar mela yaan asingapaduthuringa,
C003587,Tanglish,Offensive,last 30 secs audio enkeyo ketta madhiri irukey... man of steel ?,
C003590,Tamil,Hate Speech,விக்னேஷ் பாண்டியர் பள்ள தேவிடிய பயலே pallangira pera solla vakku illama koonikurugi pera maathi adharavu therivikiria avusari movane adutha jaadhikaran appan pera sollikitu ipdi avusari aatam aadura ungalamaari aalukuthaanda indha padam thevidiya payalay,
C003594,Tanglish,Hate Speech,A2B owner ponna nadaga kathal pannunathu yaru da ....SC vida mbc thanda BC girls nadaga kathal panreega.....,
C003598,Tanglish,Hate Speech,19000 views but 40000 likes impossible,
C003601,Telugu,Hate Speech,సూపర్ బ్రదర్ కామెడీ కేక్క 1000 కామెడీ వీడియో,
C003603,Tanglish,Offensive,Like comment varathukkaga Bigil kaithi nnu pottu enda kadupethurega,
C003606,Roman Telugu,Hate Speech,ambedkar viluva meeku telisinattugaa reservation teesukunna vyaktulaki teliyaledu kaneesam idhi chusina tarvaata ayina telustundi,
C003611,Tanglish,Offensive,Guys Ellarum lyrics song comments Ku vaanga neriyaperoda Katharalgal adhigama irukku,
C003612,Roman Telugu,Hate Speech,kaneesam media munduku vacchi oka press meat kuudaa pettaleni vaadu ee pavala,
C003617,Roman Telugu,Hate Speech,Na ears lonundi blood leak ayindhi lanjalu kompa lo dialogue vini,
C003624,Roman Telugu,Hate Speech,garikapati garu baagaa chepparu chedunu highlet cheyadam dwara yuvata twaragaa phaalo aayi vaaru samajam cheduvi guravutunnadi,
C003633,Telugu,Hate Speech,ఆ సాంగ్ ఏందిరా నాయన అని సమంత కి అయినా సిగ్గుండాలి,
C003637,Tanglish,Hate Speech,"Asuran la evlo vetu, evlo blood, evlo per thala kanama ponichi, maranthutengalada, ha ha ha ha ...ipo theriuthu da nengalem asuranuku evlo azhuthurupinganu... Va asura va... asura va.....asura va......ratham therika.......thalaigal urula.... Tamil Nadu la ulla Ella penda parambaraium onu sernthu oru siruthaiy ta varenga, apakuda jeika mudila, na siruthanu solrathula perumai da...singam single than varum, panigal than kootama varum.....ha...ha ha... Vedio time -0.38-0.42. ha ha ha... Pendaals you start......katharals.....now",
C003639,Roman Telugu,Hate Speech,prathi chethanakoduku viratkohli ni anetode lavdapuk gallu,
C003641,Roman Telugu,Hate Speech,Kulam ane godala meedha ye system nilapadadhu,
C003642,Roman Telugu,Hate Speech,saar sajjanar saar meeru ekkada unnaaru pooliisulu dabbunna raajakeeya nayakula kodukulanu encounter chesthe rashtra prajalu friendly pooliisulanu chudalanukuntunnaru,
C003645,Tanglish,Offensive,Last 20 sec ithuku ethuku dislike poturanuga 🤦‍,
C003646,Tanglish,Offensive,"neenga mokka padam release panna, yen da mersal matheri nalla movie kevalapadutherenga , 1st anatha matheri story unga vaal nal la one time ah panrathukavathu ungalukellam arugathai irukkaaa",
C003650,Roman Telugu,Hate Speech,sodarulu entha godava unna evadanna tammudini emannah ante raktam oorukodu alaage bhaarateeyulu kuudaa undaalani goppaga choopinchina rajamouli gaariki dhanyavaadaalu,
C003653,Tanglish,Hate Speech,Thamizhana thavara ella state aalungalukum Suriya oda arumai theriyudhu,
C003655,Telugu,Hate Speech,ఎందుకో నువ్వంటే నాకు eatam అన్నవేదం సినిమా చూసినప్పటి నుండీ decide ayyanu Your my brother,
C003659,Tanglish,Hate Speech,Ajith Vivegam 13 Million Mattum than Vijay Bairavaa 15 Million Views vj than mass,
C003665,Roman Telugu,Hate Speech,E over action voddu ra,
C003668,Tanglish,Offensive,Trailer disappoint aanavanga like panunga ..,
C003670,Roman Telugu,Hate Speech,Prajalu andaru sachinanka peekedemiledu,
C003671,Tamil,Hate Speech,இந்த நாடக காதல் என்பது ஏற்றுக்கொள்ளப்பட வேண்டிய விஷயம் அல்ல தான். ஆனால் இங்கு பலரும் இதை செய்வது தலித்துகள் மட்டுமே என்பது போல் பேசுவது ஏற்றுக்கொள்ளக்கூடியது அல்ல. அனைத்து சாதியிலும் இதே போன்ற பொறுக்கிகள் உள்ளனர் . மற்றபடி படத்தில் சொல்லப்பட்டிக்கும் கருத்தில் எந்த தவறும் இருப்பதாக தோன்றவில்லை. இதுவரை சொல்லப்படாத செய்தி. நல்ல திரைக்கதை இருப்பின் படம் கண்டிப்பாக வெற்றி தான்.,
C003675,Tanglish,Offensive,Deii loose ravi......thalaivar eppo da 1996 la arasiyal varuven nu sonnaru,
C003679,Roman Telugu,Hate Speech,Tv9 ki dula thirchestadu rgv,
C003682,Telugu,Hate Speech,నీ ప్రాస రివ్యూ సూపర్ బయ్యాHatss off to kannada film industry next level movie keep it up,
C003686,Roman Telugu,Hate Speech,anna assalu evvaru nuvvu different gaa try cheshav famous aipoyav nuv super brow,
C003689,Tanglish,Offensive,Anil kunjugal dislike potave ready ah okanthu irupainga polla,
C003690,Tanglish,Offensive,Marana mass intha Diwali entha padam vanthalum Naan kaithi ku than poven,
C003695,Tanglish,Offensive,Kola kandula iruken konne potruven.... vaaree vaa,
C003696,Tamil,Hate Speech,மக்களிடம் பறியெறும் பெருமாள் படங்களின் மூலம் நமது சமுதாயத்தை தவறான முறையில் காட்டினார்கள்.. அவர்கள் எல்லோர்கும் இந்த படம் ஓட விட்டு அடிக்கும்... மோகன் ஜீ அவர்களுக்கு வாழ்த்துகள்...,
C003701,Roman Telugu,Hate Speech,meelanti ardhavantamaina paatalu evaru kuudaa rayaleru sarmi yu saar om shanti,
C003703,Roman Telugu,Hate Speech,Cheppindi chalu denge bokka,
C003704,Roman Telugu,Hate Speech,Vedu evavu overaction chesthunnadu child labour aa,
C003705,Tanglish,Offensive,Ivaruthaan aduthavan anmayillama yen music copy adikkirannu sonnathu mr.raja ippo thaangal seithathu yennavo,
C003707,Tanglish,Offensive,NAAM THAMiZHAR nu ooora emathuvom PAAPA..\r Aaana MALAYALI SIMON ah thalaivan enru kooruvom PAAPA.\r \r \r Indru THAMIZHARGAL hindukaal illai enru KADHARUVOM PAAPA.\r Aanal 10 varushatuku munnadi HINDU deivangalai NAARAVAAI SIMON thitunaaan PAAPA..,
C003708,Tanglish,Offensive,Sorry to say. Padam mokkaiya irukka chances irukku. Hope I m wrong.,
C003713,Telugu,Hate Speech,తగ్గేెదేలే శ్రీ రామ చంద్రుడుహరిశ్చంద్రుడు లాంటి వారు అనాలిsmugglers కాదు మీరు అసలైన హీరో గురువు గారు,
C003723,Roman Telugu,Hate Speech,aar vidu 90 ml taagi vachindo,
C003727,Roman Telugu,Hate Speech,unna tamaina jeevitaaniki bhagwan shree krushnudu chuupina maargamunu chaalaa chakkaga vivarinchinaaru meeku dhanyavaadamulu,
C003729,Kanglish,Offensive,Yappa huchhu hidustide.....asn.....awesom,
C003731,Roman Telugu,Hate Speech,Megastar tho dutt garu 4movies theesthey 3 industry hitscharan janvi tho thwaraga jvas 2 thiyyandiDutt garu,
C003732,Roman Telugu,Hate Speech,saar mimalni chustunte kondanta dairyam vastundi,
C003734,Roman Telugu,Hate Speech,chaalaa chakkaga buddhi chepparu akkalu,
C003739,Tanglish,Offensive,naan thala veriyandaa Thala patthi evanavathu thappa pasuninga sanga aruthiruven,
C003742,Tamil,Offensive,இவன வேச்சு படம் யடுகரக்க்கு யேன்ன வெச்சு யேடுகளம்,
C003744,Roman Telugu,Hate Speech,minister adhikara party nuvvu revant reddy kii bhayapadadam endhee mulla reddy,
C003745,Roman Telugu,Hate Speech,andukokune vaalu laga vunnaru meru natho comparision na,
C003749,Tanglish,Hate Speech,"Vettaikaran sayal iruku. Ppah keerthy expressions teaser liye mudiyele, padam leh epdi irukumo? Looks like an old repetitive masala. Vijay is good tho.",
C003750,Tanglish,Offensive,Last la Rajini ya kalaaichiteengaley da,
C003752,Tanglish,Offensive,Dheventhiran history Tamil Nadu la people nalla parunga nanga kashtapattatha,
C003753,Tanglish,Offensive,HOW TO DOWNLOAD THIS TRAILER GUYS . MOZILA FIREBOX BROWSER DESKTOP,
C003755,Kanglish,Offensive,KilaGade MeleGade ALU Gadde Ulli Gadde....🤣🤣🤣,
C003757,Roman Telugu,Hate Speech,Venkat reddy ki buddi pagilindi anudke noru mosukohni vundali,
C003758,Kanglish,Offensive,Parthasarathi adu oscar ascar alla..🤣 graphics ge pakka oscar kodtare🤣,
C003762,Tamil,Hate Speech,இந்த படத்திற்கு நான் காத்து கொண்டு இருந்தேன் ஆனால் இந்த படம் கண்டிப்பாக புரட்சி தலைவி அம்மாவை இழிவு படுத்தும் வகையில் உள்ளது. அம்மா எப்படி இருப்பார் பச்சை நிற ஆடை அணிந்த அந்த பெண் எப்படி உள்ளார். உண்மையில் பெண் சிங்கம் ஜெயலலிதா அம்மா. அவர் வாழ்க்கை வரலாறு என்று அவரை இழிவு படுத்த வேண்டும். இது பல லட்சம் மக்கள் மத்தியில் பெரும் அதிர்ச்சியை உண்டாக்கும்.,
C003766,Tanglish,Offensive,caller tune la kola gaandla irukkaen mavana kollaama vidamaattaennu dialogue vechaa phone panravan reaction eppadi irukkum,
C003767,Roman Telugu,Hate Speech,Mundhu veeni interview chesthunna channel vallani thannali,
C003771,Tanglish,Offensive,Yaaru da engala kutta nu sonnathu.......A master piece... Hit like if are naddipin nayagans fan.....,
C003779,Roman Telugu,Hate Speech,Flop ante eante bayyaNeku thilusaNuvvu thisava movieNuvvu produce chesavaNuvvu chusavaNe abbaNuvvu chudara movie first,
C003783,Tanglish,Hate Speech,Ponna pundaingala ellarukum ponnu irukuda athuku enda oru aala kuri vachi solringa Pollachi la othanunga unga akkalaiyum thangachiyum,
C003788,Tanglish,Offensive,Mbl ah. Pathale ipolam bayama iruku .,
C003792,Tanglish,Hate Speech,Avar eppoda 96 la arasiyalukku varen nu sonnaru? Unga cheap publicity Ku oru alave illaya naigala?,
C003798,Tanglish,Hate Speech,Thalaivar Rajni ya thappa sonna unka movie Nalla oodadhu loss thaan akum,
C003799,Roman Telugu,Hate Speech,Telugu vallu ante antha chulakanagaa undha a heroki,
C003812,Roman Telugu,Hate Speech,absconding ....nayeem and madhav reddy relation gurinchi prathi mata fake cheputhunnadu... telusu kani abadham cheputhunnadu...,
C003819,Tanglish,Hate Speech,Ada makkkale lalattenne thottu kali vanda,
C003822,Tanglish,Hate Speech,Soban Babu Matter Panninathu MGR Kooda JilJungJuk Vijay Anna Mandi Pottathu Vijayakanth Bottle laala Thookki adichchathu ellaam varumaa Sarrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,
C003830,Tanglish,Hate Speech,"Urr kaare naayingale ,tindrathuku sooru illanaalum , inthe jathi pidichi alinji pongada ,ivale oru muddal naayingalada ningalam naalla vele India le porakale ,chi poi naayi mutturate kudinge ,ulagattin muthal muddal jenmam da ninge , 100 varush anaalum ippadiyetha irupinge ,naathari maathiri",
