comment_id,language,category,comment,english_translation
C038400,Telugu,Hate Speech,రోజా అనేది మనిషి కాదు అది వేస్ట్,
C038401,Tanglish,Offensive,Kaappan nu solitu ellathaiym aalikuran,
C038406,Roman Telugu,Hate Speech,ee cinema pedda vijayam saadinchaali anee manasupuurtigaa korukuntunnamu,
C038408,Tanglish,Offensive,Big spoiler in munji kazhuvadha heroine,
C038414,Telugu,Hate Speech,దేవీ దేవతలను కూడా అన్నప్పుడు రియాక్ట్ ఎందుకు కాలేదు ఖాన్ఎందుకు దేవుళ్లను ఇలా కించపరుచుకుంటున్నారు,
C038417,Roman Telugu,Hate Speech,Ee muslims minority lo vuntay secular equal rights kavali valakuMuslims Majority lo vuntay above equal rights kavali apudu valaku secularism gurthuradu examplskeral,
C038426,Roman Telugu,Hate Speech,Amma correct Ga cheppaavu mi koduku antha donga ippudaina nammu talli,
C038434,Tanglish,Offensive,Sila Parathesinga Ivan fan like podu Avanga Fan Like Podunga nu solluthunga.... Ethukkune Therilaye.... Arive Illaya Ungalukkellam.... Intha Teaser kum Nenga Podura Cmnt kum Ennada Sambantham....,
C038441,Tamil,Hate Speech,"இந்த ஜாதி வெறிக்கெல்லாம் பிராமிணர்கள் தான் காரணம் . அவனுக்கு எதிர்ப்பாக அனைத்து ஜாதியினரும் ஒன்று திரண்டு மனித ஜாதியை மற்றும் பார்த்து கல்யாணம் செய்து கொள்ளாமல் தங்களுக்குள்ளே அடித்துக்கொள்கிறார்கள் . SV சேகர், எச்ச ராஜா மற்றும் குருமூர்த்தி போன்றவர்கள் ஆனந்தமாக இருப்பார்கள்!",
C038442,Telugu,Hate Speech,అన్నా నువ్వు పెద్దగా మీ తాతలా ఎదగాలి అంటే నువ్వు పక్కా జెనసేనలో చేరు అవ్వు అన్నా ప్లీజ్ నాకు తెలిసి నువ్వు రాయలసీమ నుండి పెద్ద నాయకుడు అవుతావ్ కానీ జగన్ నిన్ను ఒక చదరంగం లో సిపాయి లా,
C038444,Tanglish,Offensive,"Asuran climax la dhanush soldra dialogue ah ,Arjun modify panni sonna maadri yennaku mattum dha thonnuda",
C038445,Tamil,Offensive,ஜில்லா படம் மோகன்லால் சர் விஜய் பீட தயொலி யோட நடிச்சது நாள சரியா ஓப்பனிங் கிடைக்கல அத இந்த காப்பான் படம் மாத்தும்னு கண்டிப்பா,
C038454,Roman Telugu,Hate Speech,maa allu aravind gaari comedy super allu sir plg meeru movies loo act cheyandi,
C038460,Tanglish,Offensive,Thalaiva viswasam bgm and trailer ending Nkp vaa mothi paru song🤔🤔 ennayaaa ithu,
C038463,Telugu,Hate Speech,నీతి నిజాయితీ లకు మారు పేరుగా నిలిచిన వ్యక్తి ఆళ్ళ రామకృష్ణారెడ్డి అమరావతి రైతులకోసం నిజమైన పోరాటం చేసిన వ్యక్తి ఆయన పదికాలాలపాటు చల్లగా ఉండాలి,
C038467,Tanglish,Hate Speech,Amma ilandra dairiyathla indha aatama da,
C038477,Roman Telugu,Hate Speech,anantapuram loo puttinanduku garvamgaa vundhi naadhi tadipatri niyojakavargam sriram annaku ootu vese avakaasam lenanduku badhaga vundhi jai paritaala,
C038481,Tamil,Offensive,இதுல என்னத்த குற்றம்... அவனவன் வீட்டு பெண் பிள்ளைகள் மீது அவரவர்க்கு இருக்க வேண்டிய அக்கறை தான் தெரியுது. போங்கடா லூசுங்களா. Trending ஆக்கறதுக்கு வேற ஒண்ணுமே கெடைக்கிலியா... தே@#*%$&#@,
C038483,Roman Telugu,Hate Speech,jagan oka erri puku gadu vadu vadi modalo paripalana,
C038487,Tanglish,Hate Speech,Yennada ithu padathai partha etho sura mokka padam pola irukku mokka da,
C038488,Roman Telugu,Hate Speech,array r entha icchaadu raa neeku,
C038494,Kannada,Offensive,ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ,
C038496,Tanglish,Offensive,Vera lvl Thala version,
C038499,Tamil,Hate Speech,டேய் நாயே இது படமாட இது மனிதன் பார்க்க முடியாது சாதி வெறி பிடித்த காமக்கொடூரனே. நாங்க எங்கள நம்பி வந்த பொன்ன காப்பாற்ற தான் தெரியும்,
C038507,Tanglish,Offensive,Flop agaura movie ku trailer vantha enna varla na enna,
C038508,Tamil,Hate Speech,ஒரு பக்கம் மதம் மாத்துறானுங்க இன்னொரு பக்கம் குலம் மாத்துறானுங்க மானம் கெட்டவனுங்க! திரௌபவெல்வாள்,
C038511,Tamil,Hate Speech,PCR மட்டும் இல்லாம போனால் தான் இவனுங்க அடங்குவாங்க,
C038513,Roman Telugu,Hate Speech,Twaralo telugollanta pichollawutaaru,
C038516,Roman Telugu,Hate Speech,kani ekkuva cheste alasata weakness body peragaka povadam teenage lo tarvata kuda face paina gaddalu pimples ravadam nijambetter keep it twothree times a weekget busy and focus on your studies and career guys,
C038517,Kannada,Offensive,ಇದೊಂದು ದುರದೃಷ್ಟ ವೇ ಸರಿ ಇಂತ ಮ್ಯೂಸಿಕ್ ಇಂತ ಲಿರಿಕ್ಸ್ ಇಂತ ಬ್ಯಾಗ್ರೌಂಡ್ ಎಡಿಟಿಂಗ್ ಎಲ್ಲ ವಿಭಿನ್ನ ಸುಂದರ ವಾಗಿದ್ದರು 6 ದಿನ ಕಳೆದರು ಕೇವಲ 2.2M ಅಂದ್ರೆ ಬೇಸರದ ಸಂಗತಿ nಯಾವುದೋ ಪರಭಾಷಗಳಿಗೆ ತೋರಿಸೋ ಪ್ರೀತಿ ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರಗಳ ಮೇಲಿಲ್ಲ.,
C038522,Telugu,Hate Speech,అన్నో మనకి కూడా ఒక మిషన్ అడుగు కొట్టుకుందాం,
C038525,Roman Telugu,Hate Speech,ippatikee mea anna vinayamgaa chetulukattukoni nilabadutunnadu,
C038526,Tanglish,Offensive,Super star..naa. super star..thaaa.. marana wating.........daaaaaaa...vainga..daa. .maronam..mass..maranam..thalaivar.varanum...adhuku...petta pongal..thaana..varanum.... sathiyama. Sollren..aduchu...anrarveroda. oda.vettruven. ......,
C038528,Kanglish,Offensive,China dali no donation large money all filled communist govt nnBut not India all in donation,
C038533,Tanglish,Offensive,Oru thavaru seidaal Athei terindu seithal Avan devan endralum vidamatten,
C038536,Tamil,Hate Speech,தோழரே ஆகஸ்ட் மாதம் இந்தப் படத்தை வெளியிட்டார் என்ன ஒரு பிரயோஜனம் அதுவே இந்த எலக்சனுக்கு புள்ள வெளியிட்டார் உங்களால ஒரு 80 ஆயிரம் பேராவது திருந்துவாங்க பணம் மட்டும் சம்பாதிக்க போதாது நான் சொல்வது புரியுதுங்களா,
C038537,Kannada,Offensive,ಈ ಹಾಳಾದ ಕೋರೋನ ವೈರಸ್ ಬಂದು ದಿಯಾ ಲವ್ ಮಾಕಟೈಲ್ ಚಿತ್ರಗಳಿಗೆ ತುಂಬಾ ನಷ್ಟ ಉಂಟಾಗಿದೆ...but Don't worry u get best reviews.. All the best for ur nxt movies,
C038541,Roman Telugu,Hate Speech,"Asalu meeku elaa telustunnay rohit ki and kohli ki godavalu unnay ani, politics ni ilaane chedagottaru, ippudu malli cricket meeda paddara?, eraa meku intha kante manchi jobs dorakava?, thu..",
C038553,Roman Telugu,Hate Speech,Asala eamyna rhyming unda,
C038555,Roman Telugu,Hate Speech,devi nagavalli oka dogga munda media medha cheddha peru testhundhi,
C038556,Roman Telugu,Hate Speech,adhe better anthe kaani life long savings one day loo vaste chekudadu lifelong entha karchu avtundo aa oka roje anta karchu pedataaru chaala mandi,
C038557,Roman Telugu,Hate Speech,Long drive ledu modda ledu normuskoni intlo saavu,
C038559,Tanglish,Offensive,bruh this shit looks like a lame ass game,
C038562,Tanglish,Offensive,kolakandula irukken kollama vidamatten thalaivar mAaAaaaaaaaas,
C038564,Tanglish,Offensive,Pakka trailer....but movie.. wait panni papoom..,
C038576,Tanglish,Offensive,Enna da adutha flop varupogutha,
C038578,Tanglish,Offensive,Villaina mass aa kattallayea. So sad. Villain mass aa iruntha thaa movie mass aa irukkum,
C038579,Roman Telugu,Hate Speech,anna nee phone neenu evi niki anavaram,
C038581,Roman Telugu,Hate Speech,Rajagopal neeku ethics levu,
C038586,Tamil,Offensive,"வயசான ஒருத்தர்மூணு கோடி டீசெர் விஎவ், அறுநூறு கோடி VASOOL ன்னு அல்லுராறு....விக் PATHI இன்னும் விக் வச்சிக்கிட்டு பழைய ரஜினிபடத்த கோப்பி அடிசிக்கின்னு....DIALOGUE மட்டும் நல்லா டெலிவரி பண்ணுவாரு ...",
C038589,Tanglish,Offensive,Orutharmela neega viswasam MA erukarthuka Enaurutara a asigapadurega,
C038594,Tanglish,Offensive,punda Mary eruku trailer Siva nalla vechu senjutan ajika vaa,
C038598,Telugu,Hate Speech,చిరంజీవి గారికి సూపర్ తమ్ముడు పవన్ కళ్యాణ్ గారుమోహన్ బాబు గాడికి కరెక్ట్ మొగుడు పవన్ కళ్యాణ్ గారు,
C038605,Roman Telugu,Hate Speech,vaadu chadavaledu ani ardham avutundi,
C038609,Tanglish,Hate Speech,Viswasam BGM ah mix panni potrukar pola...,
C038611,Tanglish,Hate Speech,Yethir patha alavuku trailer ila Sasikumar kattai eaduthu adichathu car parakuthu enaga da dai yebba sammmi,
C038613,Roman Telugu,Hate Speech,voh acting vaerae level bass adaragottaaru bhalegaa undhi,
C038616,Kanglish,Offensive,Yar guru evlu chaina hudgi naa indian aa gothilla,
C038619,Tamil,Hate Speech,இங்க பர தேவிடியாக்கள்... மற்ற ஜாதி பெயரில் ஃபேக் ஐடில கமெண்ட் பன்றானுக... விழிப்படைவோம் ஒன்று படுவோம்,
C038622,Tanglish,Hate Speech,Ponga Da Comedy Piceungla Enna Movie Vandhalum Pariyaerum Perumal Pola Varadhu Da JaibheeeM,
C038624,Tanglish,Offensive,His getup is looking like jaguar movie hero getup ( mask and body language ),
C038625,Roman Telugu,Hate Speech,aut tatha aan fire,
C038626,Tanglish,Offensive,Ipdi oru Maas record Panna intha trailer yen innum trending la varala...kaduppa irukku...,
C038633,Tanglish,Hate Speech,Sahoo flop Today Kaappan release agirukalam nu yaruyellam ninaikurigga,
C038634,Tamil,Offensive,தம்பி... நீங்க எல்லாம் YouTube-கு புதுசா?? எந்த video வ இருந்தாலும் மொதல்ல likes தான் update ஆகும் அதுக்கப்பறம் தான் views update ஆகும்... puthusa jio sim vangi puthusa YouTube la pakravanga ellam konjam silent ah iruntha nalla irukum...,
C038635,Roman Telugu,Hate Speech,sky kohili valle india semis kii vachindi,
C038643,Roman Telugu,Hate Speech,mana desamlo babu gogineni garu lanty vaalu chalakavali,
C038644,Roman Telugu,Hate Speech,sakshi correct eppudu rasindani meeru mea jokulu,
C038645,Kanglish,Offensive,K K neen tunne chipake kayak illa,
C038647,Tanglish,Offensive,pana maratthula irupathu nonku Thala ya ethirthaa sanku,
C038650,Tamil,Offensive,அப்பா ரிச்சர்டு நீ கிறித்தவம் உன் தங்கச்சி ஷாலினி யாருக்கு பா கட்டிக்கொடுத்த மாப்பிள ஒரு இந்து. ( அஜித்) . இப்படி நீயே போன் பண்ணிட்டு ஊருக்கு பாடம் சொல்லாத இந்த படம் பயங்கர தோல்வி,
C038651,Tanglish,Offensive,Dae ne la thirunthave maatiya padam nadikurana padam intha lachanathula evuru iron man voice panrara thu .,
C038659,Tamil,Offensive,உதயநிதிய தவிர பாக்கி எல்லாரும் frame ல merge ஆவுறாங்க அவன மட்டும் avoid பண்ணிருக்கலாம்... But we know what Mysskin is... Let's hope for the best.,
C038664,Tamil,Hate Speech,இது யாரு குற்றம்.... பொண்ணுங்களுக்கு வளர்ப்பு சரி இல்லையா.... இல்லை பசங்களுக்கு வளர்ப்பு சரி இல்லையா? இல்லை பெரியவர்கள் வளர்ந்த விதம் சரியில்லையா?,
